  2.3833  2.5340  1.8416  2.1147  2.3332  2.1505  2.1600  2.0101  2.0639  2.1597  2.0822  2.0785  2.0851  2.0861  1.9987  2.0622  1.9980  2.0638  2.0818  1.9073  2.0507  1.9221  2.0005  2.0085  1.9519  2.0519  1.9504  2.2049  2.1778  1.9510  2.1879  1.9459  2.0846  2.0976  2.0934  2.1178  2.1068  2.1096  2.1145  2.1147  2.1055  2.1122  2.1011  2.0975  2.0816  2.0741  2.0697  2.0531  2.0497  2.0460  2.0438  2.0438  2.0460  2.0497  2.0499  2.0540  2.0717  2.0645  2.0588  2.0463  2.0516  2.0765  2.0448  2.0959  2.1065  2.0046  2.0751  2.0172  2.0664  2.0863  1.9585  2.1481  2.1493  1.9545  2.1821  2.2031  2.1123  2.1347  2.0181  2.1655  2.0765  2.0419  2.1217  2.0893  2.1114  2.0705  2.0122  2.0786  2.1162  2.0816  2.0802  2.0449  2.0085  2.1108  2.1492  2.0287  2.2290  1.9190  2.0750  2.6541
  2.3693  1.9051  1.9554  2.3621  2.1151  2.1231  2.0210  1.9852  2.1246  2.0434  2.0831  2.0629  2.0282  1.9663  2.0164  2.0117  2.0643  2.0437  1.9042  2.0402  1.9170  2.0754  2.1238  2.1630  2.0867  2.1547  2.2463  2.4886  2.4506  2.1420  2.2605  2.0296  2.0463  2.0627  2.0607  2.0683  2.0756  2.0888  2.0836  2.0807  2.0836  2.0734  2.0773  2.0570  2.0494  2.0418  2.0285  2.0253  2.0182  2.0165  2.0142  2.0142  2.0165  2.0182  2.0253  2.0346  2.0407  2.0456  2.0493  2.0304  2.0567  2.0691  2.0761  2.1106  2.1079  2.0862  2.1155  2.0904  2.1185  2.1409  2.1204  2.2004  2.1726  2.3869  2.2820  2.1447  2.2723  2.2702  2.1372  2.0659  2.1101  2.0901  2.0452  2.0543  2.0888  2.0636  2.0428  2.0043  2.0465  2.1105  2.0600  2.0779  2.0268  2.0403  2.1088  2.1010  2.1452  2.0357  2.0435  2.2604
  2.0299  1.9040  2.3539  2.1838  2.1235  2.0594  2.0410  2.1350  2.0820  2.0806  2.0922  2.0347  1.9997  2.0321  2.0107  2.0997  1.9770  1.9504  1.9998  1.9015  2.0868  2.0069  2.1094  1.9834  1.9806  2.2856  2.0633  2.1348  2.2109  2.0046  2.2125  1.9978  2.0852  2.0994  2.0894  2.1212  2.0951  2.1088  2.1042  2.1150  2.1036  2.1125  2.1062  2.1006  2.0943  2.0856  2.0935  2.0865  2.0901  2.0846  2.0853  2.0853  2.0846  2.0901  2.0871  2.0908  2.1046  2.0945  2.0877  2.0848  2.0746  2.1019  2.0812  2.0984  2.1129  2.0533  2.0871  2.0573  2.1120  2.1013  2.0522  2.1255  2.1353  2.1134  2.3545  2.2016  2.0360  2.1607  2.1615  2.1627  2.0193  2.0819  2.1180  2.0310  2.0898  2.0970  2.0623  2.0847  2.0251  2.0885  2.1222  2.0479  2.1356  2.0251  2.0832  2.0697  2.0836  2.2554  1.9693  2.0641
  1.8433  2.1901  2.2318  2.1769  1.9842  2.0819  2.0720  2.0681  2.0771  2.0374  2.0767  1.9675  2.0130  1.9819  2.0686  2.0015  1.8952  2.0187  1.9189  1.9943  2.0428  2.1088  2.0111  2.1756  2.0827  2.1459  2.2452  2.1349  2.1952  2.0980  2.0954  2.0206  2.0568  2.0572  2.0659  2.0840  2.0814  2.0778  2.0842  2.0786  2.0876  2.0868  2.0739  2.0678  2.0449  2.0470  2.0437  2.0275  2.0291  2.0221  2.0200  2.0200  2.0221  2.0291  2.0275  2.0296  2.0508  2.0490  2.0584  2.0427  2.0400  2.0597  2.0309  2.0613  2.0845  2.0060  2.0341  1.9995  2.0062  2.0722  2.0239  2.0331  2.0840  2.1732  2.2107  2.2799  2.2115  2.1277  2.0707  2.1812  2.1728  1.9957  2.0936  2.0787  1.9765  2.0866  2.0201  2.0533  2.0468  2.0046  2.0732  2.0822  2.0359  2.1009  2.0412  2.0750  2.1513  2.0343  2.3290  2.0060
  2.0569  2.2564  2.1920  2.0173  2.1347  2.0432  2.1078  2.0921  2.0525  2.0865  1.9897  2.0288  2.0034  2.0668  1.9858  1.9209  1.9738  1.9636  1.9978  2.0822  2.0074  2.0711  2.2215  2.1496  2.1096  2.2063  2.2161  2.1437  2.1801  2.0763  2.0776  2.0975  2.0822  2.0897  2.0986  2.0991  2.1004  2.0932  2.1013  2.1041  2.0995  2.1068  2.0861  2.0969  2.0835  2.0797  2.0889  2.0750  2.0824  2.0744  2.0767  2.0767  2.0744  2.0824  2.0821  2.0817  2.0929  2.0799  2.0963  2.0854  2.0820  2.0993  2.0901  2.1099  2.1098  2.0953  2.1118  2.1052  2.1222  2.1231  2.1452  2.1658  2.1610  2.2111  2.2375  2.2675  2.2303  2.2367  2.1305  2.0463  2.1620  2.1453  2.0238  2.1014  2.0830  2.0095  2.0857  2.0338  2.0985  2.0528  2.0426  2.0788  2.0630  2.1039  2.0433  2.0501  2.0911  2.0915  2.1235  2.0967
  2.2870  2.2231  2.0654  2.1285  2.0411  2.1590  2.1035  2.0903  2.0945  2.0099  2.0952  2.0123  2.1051  2.0373  1.9299  2.0395  1.9265  2.0401  2.0927  1.9338  2.0421  2.0940  2.1451  2.0513  1.9939  2.0395  2.0852  2.0700  2.0617  2.0680  2.0728  2.0906  2.1052  2.1038  2.1102  2.1175  2.1146  2.1121  2.1202  2.1166  2.1152  2.1181  2.1083  2.1071  2.0955  2.0911  2.0962  2.0868  2.0871  2.0853  2.0853  2.0853  2.0853  2.0871  2.0868  2.0912  2.1004  2.1004  2.1020  2.0897  2.0917  2.1022  2.0880  2.1023  2.1081  2.0684  2.0848  2.0678  2.0797  2.1040  2.0484  2.0713  2.1304  2.0436  2.1094  2.0865  2.0085  2.1021  2.0436  2.0718  1.9755  2.0162  2.0975  2.0200  2.0876  2.0864  1.9619  2.1221  2.0491  2.1020  2.0765  2.0249  2.0949  2.0494  2.1450  2.0289  2.0652  2.0672  2.0342  2.2462
  2.2451  2.0792  2.0923  2.1231  2.0519  2.1178  2.0767  2.0217  2.0551  1.9993  2.0263  2.0764  1.9734  1.9035  1.9582  1.9154  1.9923  2.0431  1.9385  2.0496  2.0695  2.0449  2.1252  2.0064  2.0310  2.0282  2.0375  2.0572  2.0416  2.0371  2.0379  2.0334  2.0342  2.0260  2.0260  2.0279  2.0257  2.0227  2.0273  2.0273  2.0277  2.0277  2.0227  2.0273  2.0273  2.0257  2.0279  2.0260  2.0260  2.0260  2.0260  2.0260  2.0260  2.0260  2.0260  2.0279  2.0249  2.0249  2.0295  2.0249  2.0266  2.0260  2.0304  2.0297  2.0318  2.0250  2.0231  2.0325  2.0231  2.0460  2.0136  2.0279  2.1085  2.0615  2.0665  2.0355  2.0727  2.1287  2.0429  2.1092  2.1105  2.0097  2.0707  2.0839  2.0364  2.0584  1.9903  2.0155  2.1136  2.0641  2.0590  2.0552  2.0298  2.0835  2.0568  2.0876  2.0550  2.0385  2.0633  2.0395
  2.1569  2.0433  2.2067  2.0444  2.1022  2.1169  2.0267  2.1084  2.0443  2.0180  2.0811  2.0481  1.9570  2.0468  1.9552  2.0172  2.0436  2.0401  2.1092  2.1194  2.0986  2.0942  2.1092  2.0704  2.0212  2.0537  2.0504  2.0841  2.0676  2.0610  2.0775  2.0725  2.0739  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0746  2.0737  2.0709  2.0736  2.1336  2.1130  2.0730  2.0669  2.0743  2.1280  2.1335  2.1276  2.0948  2.0852  2.0816  2.0782  2.1430  2.0744  2.0385  2.0402  2.0415  2.1268  2.1027  2.0176  2.1004  2.0304  2.0693  2.0609  2.0313  2.0737  2.0350  2.0093
  1.9993  2.1951  2.0629  2.1096  2.1023  2.0497  2.0483  2.0665  2.0088  2.0153  2.1062  1.9078  2.0114  1.9109  2.0117  2.0526  1.9502  2.0761  2.1446  2.1471  2.1559  2.0653  2.1851  2.0205  2.0078  2.0481  2.0325  2.0760  2.0308  2.0171  2.0438  2.0160  2.0378  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0354  2.0011  2.0161  2.1257  2.0382  2.0338  2.0316  2.0543  2.1302  2.0709  2.0166  2.1555  2.0781  2.0860  2.0097  1.9786  2.1829  1.9170  2.0448  2.0075  2.0213  2.0998  2.0582  2.0080  2.0912  2.0142  2.0433  2.1367  1.9821  2.1310  2.0189
  2.0847  2.1103  2.0737  2.0713  2.0994  1.9879  2.1116  2.0038  2.0180  2.1220  1.9024  2.0494  1.8855  2.0297  2.0347  1.9161  2.0785  2.1127  2.2012  2.1087  2.0644  2.1087  2.1169  2.0745  2.0280  2.0684  2.0541  2.0848  2.0764  2.0602  2.0832  2.0675  2.0641  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0792  2.0747  2.0956  2.1398  2.0968  2.0911  2.0695  2.1196  2.1346  2.1145  2.1116  2.0943  2.2086  2.2311  2.1173  2.0518  2.0990  2.1138  1.9570  2.1610  2.0362  2.0716  2.0947  2.0222  2.0921  2.0421  2.0141  2.0635  2.0914  2.0151  2.0487
  2.1944  2.0453  2.0959  2.1232  1.9715  2.1494  2.0099  2.0443  2.0784  1.9339  2.0766  1.8888  2.0270  2.0544  1.9553  2.1246  2.0927  2.1252  2.2381  2.0876  2.1112  2.1502  2.1443  2.0745  2.0482  2.0595  2.0772  2.1106  2.0500  2.0476  2.0732  2.0562  2.0762  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0633  2.0716  2.0651  2.0655  2.1270  2.0779  2.0516  2.0639  2.0721  2.0883  2.0869  2.0408  2.0640  1.9959  2.1467  2.1040  1.9659  2.0071  1.9220  2.0812  1.9551  2.0903  2.0575  2.0508  2.1104  1.9869  2.1339  2.0416  2.0179  2.1233  1.9935  2.1208
  2.0751  2.0743  2.0869  2.0797  2.0704  2.0544  2.0319  2.0303  2.0764  1.9597  1.9743  2.0316  1.9704  2.0573  1.9994  2.0443  2.1337  2.0354  2.0565  2.1000  2.0661  2.0142  2.1061  2.0505  2.0326  2.0861  2.0519  2.0737  2.0582  2.0420  2.0475  2.0289  2.0322  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0203  2.0352  2.0085  2.0265  2.0932  2.0172  2.0393  2.0196  2.0689  2.1136  2.0235  2.0791  2.0937  2.1172  2.1800  2.1272  2.1390  2.1222  1.9685  2.0394  2.1898  1.9781  2.0753  2.0631  2.0220  2.1136  2.0164  2.0789  2.0311  2.0129  2.1216  2.0052
  2.0716  2.0777  2.1440  2.0087  2.0999  2.0835  2.0223  2.1389  1.9718  1.9874  2.0176  2.0302  2.1592  2.0624  2.1878  2.1468  2.1670  2.1616  2.2402  2.1410  2.1577  2.1481  2.1495  2.1202  2.0679  2.0864  2.0931  2.1002  2.0791  2.0703  2.0680  2.0679  2.0563  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0514  2.0615  2.0647  2.0702  2.1121  2.0842  2.0558  2.0877  2.1094  2.1245  2.1299  2.0936  2.1174  2.1465  2.1632  2.0971  2.1162  2.2080  2.0389  2.0523  2.0929  2.1035  2.0957  2.0181  2.1205  2.0697  2.0379  2.0881  2.0324  2.0350  2.0733  2.0166
  2.0403  2.1010  2.0441  2.1172  2.0843  2.0139  2.0746  2.0138  2.0235  1.9675  2.0318  2.1015  2.0104  2.1184  2.1066  2.0441  2.0515  2.0372  2.0259  2.0680  2.0345  2.0549  2.1041  2.0215  2.0229  2.0351  2.0478  2.0721  2.0238  2.0139  2.0334  2.0116  2.0246  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0139  2.0224  2.0030  2.0173  2.0961  2.0225  2.0302  2.0490  2.0750  2.1068  2.0549  2.0805  2.1277  2.0626  2.0877  2.0718  2.0539  2.1508  1.9926  1.9408  2.0571  2.0071  2.0355  2.1110  2.0293  2.1057  2.0614  2.0683  2.1011  2.0298  2.0708  2.1040
  2.0581  2.0736  2.0298  2.0898  2.0820  2.0115  2.0324  1.9880  1.9448  1.9966  2.0020  1.9163  2.0363  2.0752  1.9804  2.0236  2.0202  2.0005  2.0058  2.0113  2.0353  2.0280  2.0575  2.0206  1.9995  2.0237  2.0096  2.0516  2.0193  2.0087  2.0182  1.9985  1.9998  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0082  2.0076  2.0271  2.0542  2.0256  2.0370  2.0306  2.0717  2.0941  2.0278  2.0540  2.0522  2.0552  2.0753  2.0055  2.0329  2.0715  2.0304  1.9966  2.0575  2.0310  2.1547  2.0079  2.0569  2.1149  2.0348  2.0471  2.0582  2.0582  2.0199  2.0537
  2.0788  2.0374  2.0756  2.0839  2.0187  2.0680  2.0153  1.9859  1.9760  2.0703  2.0078  2.0366  2.1028  2.1127  2.0594  2.0523  2.0299  2.0361  2.0360  2.0476  2.0371  2.0850  2.0753  2.0305  2.0237  2.0035  2.0340  2.0427  2.0041  2.0005  2.0052  1.9930  2.0021  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0086  2.0026  2.0139  2.0392  2.0174  2.0101  2.0257  2.0497  2.0496  2.0429  2.0323  2.0654  2.0380  2.0403  2.0557  2.0205  2.1092  1.9881  2.0150  2.1653  1.9909  2.1232  2.0881  2.1145  2.0406  2.1054  2.1127  2.0820  2.0961  2.0019  2.0969
  2.0446  2.0524  2.0770  2.1363  2.0707  2.0159  2.0066  1.9176  2.0956  2.0460  1.9617  2.0640  2.0829  2.0663  2.0299  2.0456  2.0248  2.0166  2.0297  2.0274  2.0546  2.0485  2.0742  2.0439  2.0096  2.0340  2.0198  2.0560  2.0240  2.0141  2.0145  1.9979  1.9995  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0000  2.0060  2.0065  2.0204  2.0305  2.0160  2.0229  2.0217  2.0550  2.0608  2.0320  2.0574  2.0665  2.0530  2.0894  2.0330  2.0616  2.1130  2.0136  2.1210  2.3035  2.0501  2.1092  2.1662  2.0000  2.1379  2.1176  2.0660  2.0788  2.0538  2.0980  2.0231
